date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2021-11-09,150.1999969,151.4299927,150.0599976,150.8099976,150.3971252,56787900.0,56787900.0,0.19713,0.131,150.62904,"November 09, 21",0.00131
2021-11-10,150.0200043,150.1300049,147.8500061,147.9199982,147.5150452,65187100.00000001,65187100.00000001,-2.50496,-1.67,148.49835,"November 10, 21",-0.0167
2021-11-11,148.9600067,149.4299927,147.6799927,147.8699951,147.4651794,41000000.0,41000000.0,-1.49483,-1.004,148.19172,"November 11, 21",-0.01004
2021-11-12,148.4299927,150.3999939,147.4799957,149.9900055,149.5793762,63804000.0,63804000.0,1.14938,0.774,149.15312,"November 12, 21",0.00774
2021-11-15,150.3699951,151.8800049,149.4299927,150.0,149.5893402,59222800.0,59222800.0,-0.7806500000000001,-0.519,150.29978,"November 15, 21",-0.00519
2021-11-16,149.9400024,151.4900055,149.3399963,151.0,150.5866089,59256200.0,59256200.0,0.64661,0.431,150.4722,"November 16, 21",0.00431
2021-11-17,151.0,155.0,150.9900055,153.4900055,153.0697937,88807000.00000001,88807000.00000001,2.06979,1.371,153.01993,"November 17, 21",0.01371
2021-11-18,153.7100067,158.6699982,153.0500031,157.8699951,157.4377899,137827700.0,137827700.0,3.72778,2.425,156.38593,"November 18, 21",0.02425
2021-11-19,157.6499939,161.0200043,156.5299988,160.5500031,160.1104736,117305600.0,117305600.0,2.46048,1.561,159.22016,"November 19, 21",0.01561
2021-11-22,161.6799927,165.6999969,161.0,161.0200043,160.5791779,117467900.0,117467900.0,-1.10081,-0.681,162.42639,"November 22, 21",-0.00681
2021-11-23,161.1199951,161.8000031,159.0599976,161.4100037,160.9681091,96041900.0,96041900.0,-0.15189,-0.094,160.60937,"November 23, 21",-0.00094
2021-11-24,160.75,162.1399994,159.6399994,161.9400024,161.4966736,69463600.0,69463600.0,0.7466700000000001,0.464,161.09222,"November 24, 21",0.00464
2021-11-26,159.5700073,160.4499969,156.3600006,156.8099976,156.3807068,76959800.0,76959800.0,-3.1893,-1.999,157.73023,"November 26, 21",-0.01999
2021-11-29,159.3699951,161.1900024,158.7899933,160.2400055,159.8013153,88748200.0,88748200.0,0.43132,0.271,159.9271,"November 29, 21",0.00271
2021-11-30,159.9900055,165.5200043,159.9199982,165.3000031,164.8474731,174048100.0,174048100.0,4.85747,3.036,163.42916,"November 30, 21",0.03036
2021-12-01,167.4799957,170.3000031,164.5299988,164.7700043,164.318924,152052500.0,152052500.0,-3.16107,-1.887,166.38298,"December 01, 21",-0.01887
2021-12-02,158.7400055,164.1999969,157.8000031,163.7599945,163.311676,136739200.0,136739200.0,4.57167,2.88,161.77056,"December 02, 21",0.0288
2021-12-03,164.0200043,164.9600067,159.7200012,161.8399963,161.3969269,118023100.0,118023100.0,-2.62308,-1.599,162.02564,"December 03, 21",-0.01599
2021-12-06,164.2899933,167.8800049,164.2799988,165.3200073,164.8674164,107497000.0,107497000.0,0.57742,0.351,165.67581,"December 06, 21",0.00351
2021-12-07,169.0800018,171.5800018,168.3399963,171.1799927,170.7113495,120405400.0,120405400.0,1.63135,0.965,170.21045,"December 07, 21",0.00965
2021-12-08,172.1300049,175.9600067,170.6999969,175.0800018,174.6006927,116998900.0,116998900.0,2.4706900000000003,1.435,173.75357,"December 08, 21",0.01435
2021-12-09,174.9100037,176.75,173.9199982,174.5599976,174.0821075,108923700.0,108923700.0,-0.8279000000000001,-0.473,174.91737,"December 09, 21",-0.00473
2021-12-10,175.2100067,179.6300049,174.6900024,179.4499969,178.958725,115402700.0,115402700.0,3.74872,2.14,177.75958,"December 10, 21",0.0214
2021-12-13,181.1199951,182.1300049,175.5299988,175.7400055,175.2588806,153237000.0,153237000.0,-5.86111,-3.236,177.63963,"December 13, 21",-0.03236
2021-12-14,175.25,177.7400055,172.2100067,174.3300018,173.8527527,139380400.0,139380400.0,-1.39725,-0.797,174.60092,"December 14, 21",-0.00797
2021-12-15,175.1100006,179.5,172.3099976,179.3000031,178.8091431,131063300.0,131063300.0,3.69914,2.112,176.87305,"December 15, 21",0.02112
2021-12-16,179.2799988,181.1399994,170.75,172.2599945,171.7884064,150185800.0,150185800.0,-7.49159,-4.179,174.55947,"December 16, 21",-0.04179
2021-12-17,169.9299927,173.4700012,169.6900024,171.1399994,170.6714783,195432700.0,195432700.0,0.7414900000000001,0.436,171.27716,"December 17, 21",0.00436
2021-12-20,168.2799988,170.5800018,167.4600067,169.75,169.2852783,107499100.0,107499100.0,1.00528,0.597,169.10843,"December 20, 21",0.00597
2021-12-21,171.5599976,173.1999969,169.1199951,172.9900055,172.5164032,91185900.0,91185900.0,0.95641,0.557,171.61213,"December 21, 21",0.00557
2021-12-22,173.0399933,175.8600006,172.1499939,175.6399994,175.1591492,92135300.0,92135300.0,2.11916,1.225,174.38971,"December 22, 21",0.01225
2021-12-23,175.8500061,176.8500061,175.2700043,176.2799988,175.7974091,68356600.0,68356600.0,-0.0526,-0.03,175.97247,"December 23, 21",-0.0003
2021-12-27,177.0899963,180.4199982,177.0700073,180.3300018,179.836319,74919600.0,74919600.0,2.74632,1.5510000000000002,179.10877,"December 27, 21",0.01551
2021-12-28,180.1600037,181.3300018,178.5299988,179.2899933,178.7991486,79144300.0,79144300.0,-1.36086,-0.755,179.55305,"December 28, 21",-0.00755
2021-12-29,179.3300018,180.6300049,178.1399994,179.3800049,178.888916,62348900.0,62348900.0,-0.44109,-0.246,179.21964,"December 29, 21",-0.00246
2021-12-30,179.4700012,180.5700073,178.0899963,178.1999969,177.7121429,59772999.99999999,59772999.99999999,-1.75786,-0.979,178.79072,"December 30, 21",-0.00979
2021-12-31,178.0899963,179.2299957,177.2599945,177.5700073,177.0838776,64062300.0,64062300.0,-1.00612,-0.5650000000000001,177.85796,"December 31, 21",-0.00565
2022-01-03,177.8300018,182.8800049,177.7100067,182.0099945,181.5117035,104487900.0,104487900.0,3.6817,2.07,180.70057,"January 03, 22",0.0207
2022-01-04,182.6300049,182.9400024,179.1199951,179.6999969,179.2080383,99310400.0,99310400.0,-3.42197,-1.874,180.42268,"January 04, 22",-0.01874
2022-01-05,179.6100006,180.1699982,174.6399994,174.9199982,174.4411163,94537600.0,94537600.0,-5.16888,-2.878,176.41704,"January 05, 22",-0.02878
2022-01-06,172.6999969,175.3000031,171.6399994,172.0,171.529129,96904000.0,96904000.0,-1.17087,-0.678,172.82304,"January 06, 22",-0.00678
2022-01-07,172.8899994,174.1399994,171.0299988,172.1699982,171.6986542,86709099.99999999,86709099.99999999,-1.19135,-0.6890000000000001,172.28955,"January 07, 22",-0.00689
2022-01-10,169.0800018,172.5,168.1699982,172.1900024,171.7185974,106765600.0,106765600.0,2.6386000000000003,1.561,170.7962,"January 10, 22",0.01561
2022-01-11,172.3200073,175.1799927,170.8200073,175.0800018,174.6006927,76138300.0,76138300.0,2.28069,1.324,173.53356,"January 11, 22",0.01324
2022-01-12,176.1199951,177.1799927,174.8200073,175.5299988,175.0494537,74805200.0,74805200.0,-1.07054,-0.608,175.68315,"January 12, 22",-0.00608
2022-01-13,175.7799988,176.6199951,171.7899933,172.1900024,171.7185974,84505800.0,84505800.0,-4.0614,-2.311,173.3762,"January 13, 22",-0.02311
2022-01-14,171.3399963,173.7799988,171.0899963,173.0700073,172.5962067,80440799.99999999,80440799.99999999,1.25621,0.733,172.48873,"January 14, 22",0.00733
2022-01-18,171.5099945,172.5399933,169.4100037,169.8000031,169.335144,90956700.0,90956700.0,-2.17485,-1.268,170.42838,"January 18, 22",-0.01268
2022-01-19,170.0,171.0800018,165.9400024,166.2299957,165.7749176,94815000.0,94815000.0,-4.22508,-2.485,167.59831,"January 19, 22",-0.02485
2022-01-20,166.9799957,169.6799927,164.1799927,164.5099945,164.0596161,91420500.0,91420500.0,-2.92038,-1.749,165.9732,"January 20, 22",-0.01749
2022-01-21,164.4199982,166.3300018,162.3000031,162.4100037,161.9653778,122848900.0,122848900.0,-2.45462,-1.493,163.53179,"January 21, 22",-0.01493
2022-01-24,160.0200043,162.3000031,154.6999969,161.6199951,161.1775208,162294600.0,162294600.0,1.15752,0.723,159.39251,"January 24, 22",0.00723
2022-01-25,158.9799957,162.7599945,157.0200043,159.7799988,159.3425751,115798400.0,115798400.0,0.36258,0.228,159.70752,"January 25, 22",0.00228
2022-01-26,163.5,164.3899994,157.8200073,159.6900024,159.2528229,108275300.0,108275300.0,-4.24718,-2.598,160.48761,"January 26, 22",-0.02598
2022-01-27,162.4499969,163.8399963,158.2799988,159.2200012,158.7841187,121954600.0,121954600.0,-3.66588,-2.257,160.30137,"January 27, 22",-0.02257
2022-01-28,165.7100067,170.3500061,162.8000031,170.3300018,169.8636932,179935700.0,179935700.0,4.15369,2.507,167.67123,"January 28, 22",0.02507
2022-01-31,170.1600037,175.0,169.5099945,174.7799988,174.3015137,115541600.0,115541600.0,4.14151,2.434,172.93717,"January 31, 22",0.02434
2022-02-01,174.0099945,174.8399963,172.3099976,174.6100006,174.1319733,86213900.0,86213900.0,0.12198,0.07,173.76066,"February 01, 22",0.0007
2022-02-02,174.75,175.8800049,173.3300018,175.8399963,175.3586121,84914300.0,84914300.0,0.6086100000000001,0.348,174.85621,"February 02, 22",0.00348
2022-02-03,174.4799957,176.2400055,172.1199951,172.8999939,172.426651,89418100.0,89418100.0,-2.05334,-1.177,173.59555,"February 03, 22",-0.01177
2022-02-04,171.6799927,174.1000061,170.6799927,172.3899994,172.137085,82465400.0,82465400.0,0.45709,0.266,172.30569,"February 04, 22",0.00266
2022-02-07,172.8600006,173.9499969,170.9499969,171.6600037,171.4081573,77251200.0,77251200.0,-1.45184,-0.84,172.10272,"February 07, 22",-0.0084
2022-02-08,171.7299957,175.3500061,171.4299927,174.8300018,174.5735016,74829200.0,74829200.0,2.84351,1.656,173.7845,"February 08, 22",0.01656
2022-02-09,176.0500031,176.6499939,174.8999939,176.2799988,176.0213776,71285000.0,71285000.0,-0.02863,-0.016,175.85712,"February 09, 22",-0.00016
2022-02-10,174.1399994,175.4799957,171.5500031,172.1199951,171.8674774,90865900.0,90865900.0,-2.27252,-1.305,172.96583,"February 10, 22",-0.01305
2022-02-11,172.3300018,173.0800018,168.0399933,168.6399994,168.3925934,98670700.0,98670700.0,-3.93741,-2.285,169.83753,"February 11, 22",-0.02285
2022-02-14,167.3699951,169.5800018,166.5599976,168.8800049,168.6322327,86185500.00000001,86185500.00000001,1.26224,0.754,168.25741,"February 14, 22",0.00754
2022-02-15,170.9700012,172.9499969,170.25,172.7899933,172.536499,62527400.0,62527400.0,1.5665,0.916,171.91217,"February 15, 22",0.00916
2022-02-16,171.8500061,173.3399963,170.0500031,172.5500031,172.2968597,61177400.00000001,61177400.00000001,0.44685,0.26,171.89562,"February 16, 22",0.0026
2022-02-17,171.0299988,171.9100037,168.4700012,168.8800049,168.6322327,69589300.0,69589300.0,-2.39777,-1.402,169.67075,"February 17, 22",-0.01402
2022-02-18,169.8200073,170.5399933,166.1900024,167.3000031,167.0545502,82772700.0,82772700.0,-2.76546,-1.628,167.92818,"February 18, 22",-0.01628
2022-02-22,164.9799957,166.6900024,162.1499939,164.3200073,164.0789337,91162800.0,91162800.0,-0.90106,-0.546,164.30631,"February 22, 22",-0.00546
2022-02-23,165.5399933,166.1499939,159.75,160.0700073,159.8351746,90009200.0,90009200.0,-5.70482,-3.446,161.91172,"February 23, 22",-0.03446
2022-02-24,152.5800018,162.8500061,152.0,162.7400055,162.5012512,141147500.0,141147500.0,9.92125,6.502,159.11709,"February 24, 22",0.06502
2022-02-25,163.8399963,165.1199951,160.8699951,164.8500061,164.6081543,91974200.0,91974200.0,0.7681600000000001,0.469,163.53271,"February 25, 22",0.00469
2022-02-28,163.0599976,165.4199982,162.4299927,165.1199951,164.8777466,95056600.0,95056600.0,1.81775,1.115,164.24258,"February 28, 22",0.01115
2022-03-01,164.6999969,166.6000061,161.9700012,163.1999969,162.9605713,83474400.0,83474400.0,-1.73943,-1.056,163.84353,"March 01, 22",-0.01056
2022-03-02,164.3899994,167.3600006,162.9499969,166.5599976,166.3156433,79724800.0,79724800.0,1.92564,1.171,165.54188,"March 02, 22",0.01171
2022-03-03,168.4700012,168.9100037,165.5500031,166.2299957,165.9861145,76678400.0,76678400.0,-2.48389,-1.474,166.81537,"March 03, 22",-0.01474
2022-03-04,164.4900055,165.5500031,162.1000061,163.1699982,162.930603,83737200.0,83737200.0,-1.5594,-0.948,163.52687,"March 04, 22",-0.00948
2022-03-07,163.3600006,165.0200043,159.0399933,159.3000031,159.0662994,96418800.0,96418800.0,-4.2937,-2.628,161.0421,"March 07, 22",-0.02628
2022-03-08,158.8200073,162.8800049,155.8000031,157.4400024,157.2090149,131148300.0,131148300.0,-1.61099,-1.014,158.62967,"March 08, 22",-0.01014
2022-03-09,161.4799957,163.4100037,159.4100037,162.9499969,162.7109375,91454900.0,91454900.0,1.23094,0.762,161.84365,"March 09, 22",0.00762
2022-03-10,160.1999969,160.3899994,155.9799957,158.5200043,158.2874451,105342000.0,105342000.0,-1.91255,-1.194,158.21915,"March 10, 22",-0.01194
2022-03-11,158.9299927,159.2799988,154.5,154.7299957,154.5029907,96970100.0,96970100.0,-4.427,-2.786,156.09433,"March 11, 22",-0.02786
2022-03-14,151.4499969,154.1199951,150.1000061,150.6199951,150.3990173,108732100.0,108732100.0,-1.05098,-0.6940000000000001,151.53967,"March 14, 22",-0.00694
2022-03-15,150.8999939,155.5700073,150.3800049,155.0899963,154.8624573,92964300.0,92964300.0,3.96246,2.626,153.60416,"March 15, 22",0.02626
2022-03-16,157.0500031,160.0,154.4600067,159.5899963,159.3558655,102300200.0,102300200.0,2.30586,1.468,157.93862,"March 16, 22",0.01468
2022-03-17,158.6100006,161.0,157.6300049,160.6199951,160.3843536,75615400.0,75615400.0,1.77435,1.119,159.67145,"March 17, 22",0.01119
2022-03-18,160.5099945,164.4799957,159.7599945,163.9799957,163.7394257,123511700.0,123511700.0,3.22943,2.012,162.65981,"March 18, 22",0.02012
2022-03-21,163.5099945,166.3500061,163.0099945,165.3800049,165.1373749,95811400.0,95811400.0,1.62738,0.995,164.83246,"March 21, 22",0.00995
2022-03-22,165.5099945,169.4199982,164.9100037,168.8200073,168.5723267,81532000.0,81532000.0,3.06233,1.85,167.63411,"March 22, 22",0.0185
2022-03-23,167.9900055,172.6399994,167.6499939,170.2100067,169.9602966,98062700.0,98062700.0,1.97029,1.173,170.08343,"March 23, 22",0.01173
2022-03-24,171.0599976,174.1399994,170.2100067,174.0700073,173.814621,90131400.0,90131400.0,2.75462,1.61,172.72154,"March 24, 22",0.0161
2022-03-25,173.8800049,175.2799988,172.75,174.7200012,174.4636688,80546200.0,80546200.0,0.5836600000000001,0.336,174.16456,"March 25, 22",0.00336
2022-03-28,172.1699982,175.7299957,172.0,175.6000061,175.3423767,90371900.0,90371900.0,3.17238,1.843,174.35746,"March 28, 22",0.01843
2022-03-29,176.6900024,179.0099945,176.3399963,178.9600067,178.6974487,100589400.0,100589400.0,2.00745,1.136,178.01581,"March 29, 22",0.01136
2022-03-30,178.5500031,179.6100006,176.6999969,177.7700043,177.509201,92633200.0,92633200.0,-1.0408,-0.583,177.93973,"March 30, 22",-0.00583
2022-03-31,177.8399963,178.0299988,174.3999939,174.6100006,174.3538361,103049300.0,103049300.0,-3.48616,-1.96,175.59461,"March 31, 22",-0.0196
2022-04-01,174.0299988,174.8800049,171.9400024,174.3099976,174.0542603,78751300.0,78751300.0,0.02426,0.014,173.62476,"April 01, 22",0.00014
2022-04-04,174.5700073,178.4900055,174.4400024,178.4400024,178.1782074,76468400.0,76468400.0,3.6082,2.067,177.03607,"April 04, 22",0.02067
2022-04-05,177.5,178.3000031,174.4199982,175.0599976,174.8031616,73401800.0,73401800.0,-2.69684,-1.519,175.84105,"April 05, 22",-0.01519
2022-04-06,172.3600006,173.6300049,170.1300049,171.8300018,171.5779114,89058800.0,89058800.0,-0.7820900000000001,-0.454,171.77931,"April 06, 22",-0.00454
2022-04-07,171.1600037,173.3600006,169.8500061,172.1399994,171.8874512,77594700.0,77594700.0,0.72745,0.425,171.69915,"April 07, 22",0.00425
2022-04-08,171.7799988,171.7799988,169.1999969,170.0899963,169.8404541,76575500.0,76575500.0,-1.93954,-1.129,170.27348,"April 08, 22",-0.01129
2022-04-11,168.7100067,169.0299988,165.5,165.75,165.5068207,72246700.0,72246700.0,-3.20319,-1.899,166.67894,"April 11, 22",-0.01899
2022-04-12,168.0200043,169.8699951,166.6399994,167.6600037,167.414032,79265200.0,79265200.0,-0.60597,-0.361,167.97468,"April 12, 22",-0.00361
2022-04-13,167.3899994,171.0399933,166.7700043,170.3999939,170.1499939,70618900.0,70618900.0,2.75999,1.649,169.32,"April 13, 22",0.01649
2022-04-14,170.6199951,171.2700043,165.0399933,165.2899933,165.0475006,75329400.0,75329400.0,-5.57249,-3.266,167.11917,"April 14, 22",-0.03266
2022-04-18,163.9199982,166.6000061,163.5700073,165.0700073,164.8278351,69023900.0,69023900.0,0.90784,0.554,164.99928,"April 18, 22",0.00554
2022-04-19,165.0200043,167.8200073,163.9100037,167.3999939,167.1544037,67723800.0,67723800.0,2.1344,1.293,166.2948,"April 19, 22",0.01293
2022-04-20,168.7599945,168.8800049,166.1000061,167.2299957,166.9846497,67929800.0,67929800.0,-1.77534,-1.052,167.32155,"April 20, 22",-0.01052
2022-04-21,168.9100037,171.5299988,165.9100037,166.4199982,166.1758423,87227800.0,87227800.0,-2.73416,-1.619,167.87195,"April 21, 22",-0.01619
2022-04-22,166.4600067,167.8699951,161.5,161.7899933,161.5526276,84882400.0,84882400.0,-4.90738,-2.948,163.64087,"April 22, 22",-0.02948
2022-04-25,161.1199951,163.1699982,158.4600067,162.8800049,162.641037,96046400.0,96046400.0,1.5210400000000002,0.944,161.42368,"April 25, 22",0.00944
2022-04-26,162.25,162.3399963,156.7200012,156.8000031,156.5699615,95623200.0,95623200.0,-5.68004,-3.501,158.54332,"April 26, 22",-0.03501
2022-04-27,155.9100037,159.7899933,155.3800049,156.5700073,156.3403015,88063200.0,88063200.0,0.4303,0.276,157.1701,"April 27, 22",0.00276
2022-04-28,159.25,164.5200043,158.9299927,163.6399994,163.3999176,130216800.0,130216800.0,4.14992,2.606,162.2833,"April 28, 22",0.02606
2022-04-29,161.8399963,166.1999969,157.25,157.6499939,157.4187012,131747600.0,131747600.0,-4.4213000000000005,-2.732,160.28957,"April 29, 22",-0.02732
2022-05-02,156.7100067,158.2299957,153.2700043,157.9600067,157.7282562,123055300.0,123055300.0,1.01825,0.65,156.40942,"May 02, 22",0.0065
2022-05-03,158.1499939,160.7100067,156.3200073,159.4799957,159.2460175,88966500.0,88966500.0,1.09602,0.6930000000000001,158.75868,"May 03, 22",0.00693
2022-05-04,159.6699982,166.4799957,159.2599945,166.0200043,165.7764282,108256500.0,108256500.0,6.10643,3.824,163.83881,"May 04, 22",0.03824
2022-05-05,163.8500061,164.0800018,154.9499969,156.7700043,156.5400085,130525300.0,130525300.0,-7.31,-4.461,158.52334,"May 05, 22",-0.04461
2022-05-06,156.0099945,159.4400024,154.1799927,157.2799988,157.2799988,116124600.0,116124600.0,1.27,0.8140000000000001,156.96666,"May 06, 22",0.00814
2022-05-09,154.9299927,155.8300018,151.4900055,152.0599976,152.0599976,131577900.0,131577900.0,-2.87,-1.852,153.12667,"May 09, 22",-0.01852
2022-05-10,155.5200043,156.7400055,152.9299927,154.5099945,154.5099945,115366700.0,115366700.0,-1.01001,-0.649,154.72666,"May 10, 22",-0.00649
2022-05-11,153.5,155.4499969,145.8099976,146.5,146.5,142689800.0,142689800.0,-7.0,-4.5600000000000005,149.25333,"May 11, 22",-0.0456
2022-05-12,142.7700043,146.1999969,138.8000031,142.5599976,142.5599976,182602000.00000003,182602000.00000003,-0.21001,-0.147,142.52,"May 12, 22",-0.00147
2022-05-13,144.5899963,148.1000061,143.1100006,147.1100006,147.1100006,113990900.0,113990900.0,2.52,1.743,146.10667,"May 13, 22",0.01743
2022-05-16,145.5500031,147.5200043,144.1799927,145.5399933,145.5399933,86643800.0,86643800.0,-0.01001,-0.007,145.74666,"May 16, 22",-7.000000000000001e-05
2022-05-17,148.8600006,149.7700043,146.6799927,149.2400055,149.2400055,78336300.0,78336300.0,0.38,0.255,148.56333,"May 17, 22",0.00255
2022-05-18,146.8500061,147.3600006,139.8999939,140.8200073,140.8200073,109742900.0,109742900.0,-6.03,-4.106,142.69333,"May 18, 22",-0.04106
2022-05-19,139.8800049,141.6600037,136.6000061,137.3500061,137.3500061,136095600.0,136095600.0,-2.53,-1.809,138.53667,"May 19, 22",-0.01809
2022-05-20,139.0899963,140.6999969,132.6100006,137.5899963,137.5899963,137426100.0,137426100.0,-1.5,-1.078,136.96666,"May 20, 22",-0.01078
2022-05-23,137.7899933,143.2599945,137.6499939,143.1100006,143.1100006,117726300.0,117726300.0,5.32001,3.861,141.34,"May 23, 22",0.03861
2022-05-24,140.8099976,141.9700012,137.3300018,140.3600006,140.3600006,104132700.0,104132700.0,-0.45,-0.32,139.88667,"May 24, 22",-0.0032
2022-05-25,138.4299927,141.7899933,138.3399963,140.5200043,140.5200043,92482700.0,92482700.0,2.09001,1.51,140.21666,"May 25, 22",0.0151
2022-05-26,137.3899994,144.3399963,137.1399994,143.7799988,143.7799988,90601500.0,90601500.0,6.39,4.651,141.75333,"May 26, 22",0.04651
2022-05-27,145.3899994,149.6799927,145.2599945,149.6399994,149.6399994,90978500.0,90978500.0,4.25,2.923,148.19333,"May 27, 22",0.02923
2022-05-31,149.0700073,150.6600037,146.8399963,148.8399963,148.8399963,103718400.0,103718400.0,-0.23001,-0.154,148.78,"May 31, 22",-0.00154
2022-06-01,149.8999939,151.7400055,147.6799927,148.7100067,148.7100067,74286600.0,74286600.0,-1.18999,-0.794,149.37667,"June 01, 22",-0.00794
2022-06-02,147.8300018,151.2700043,146.8600006,151.2100067,151.2100067,72348100.0,72348100.0,3.38,2.286,149.78,"June 02, 22",0.02286
2022-06-03,146.8999939,147.9700012,144.4600067,145.3800049,145.3800049,88570300.0,88570300.0,-1.51999,-1.035,145.93667,"June 03, 22",-0.01035
2022-06-06,147.0299988,148.5700073,144.8999939,146.1399994,146.1399994,71598400.0,71598400.0,-0.89,-0.605,146.53667,"June 06, 22",-0.00605
2022-06-07,144.3500061,149.0,144.1000061,148.7100067,148.7100067,67808200.0,67808200.0,4.36,3.02,147.27,"June 07, 22",0.0302
2022-06-08,148.5800018,149.8699951,147.4600067,147.9600067,147.9600067,53950200.0,53950200.0,-0.62,-0.417,148.43,"June 08, 22",-0.00417
2022-06-09,147.0800018,147.9499969,142.5299988,142.6399994,142.6399994,69473000.0,69473000.0,-4.44,-3.019,144.37333,"June 09, 22",-0.03019
2022-06-10,140.2799988,140.7599945,137.0599976,137.1300049,137.1300049,91437900.0,91437900.0,-3.14999,-2.246,138.31667,"June 10, 22",-0.02246
2022-06-13,132.8699951,135.1999969,131.4400024,131.8800049,131.8800049,122207100.0,122207100.0,-0.98999,-0.745,132.84,"June 13, 22",-0.00745
2022-06-14,133.1300049,133.8899994,131.4799957,132.7599945,132.7599945,84784300.0,84784300.0,-0.37001,-0.278,132.71,"June 14, 22",-0.00278
2022-06-15,134.2899933,137.3399963,132.1600037,135.4299927,135.4299927,91533000.0,91533000.0,1.14,0.849,134.97666,"June 15, 22",0.00849
2022-06-16,132.0800018,132.3899994,129.0399933,130.0599976,130.0599976,108123900.0,108123900.0,-2.02,-1.529,130.49666,"June 16, 22",-0.01529
2022-06-17,130.0700073,133.0800018,129.8099976,131.5599976,131.5599976,134520300.0,134520300.0,1.48999,1.146,131.48333,"June 17, 22",0.01146
2022-06-21,133.4199982,137.0599976,133.3200073,135.8699951,135.8699951,81000500.0,81000500.0,2.45,1.836,135.41667,"June 21, 22",0.01836
2022-06-22,134.7899933,137.7599945,133.9100037,135.3500061,135.3500061,73409200.0,73409200.0,0.56001,0.415,135.67333,"June 22, 22",0.00415
2022-06-23,136.8200073,138.5899963,135.6300049,138.2700043,138.2700043,72433800.0,72433800.0,1.45,1.06,137.49667,"June 23, 22",0.0106
2022-06-24,139.8999939,141.9100037,139.7700043,141.6600037,141.6600037,89116800.0,89116800.0,1.76001,1.258,141.11334,"June 24, 22",0.01258
2022-06-27,142.6999969,143.4900055,140.9700012,141.6600037,141.6600037,70207900.0,70207900.0,-1.03999,-0.729,142.04,"June 27, 22",-0.00729
2022-06-28,142.1300049,143.4199982,137.3200073,137.4400024,137.4400024,67083400.0,67083400.0,-4.69,-3.3,139.39334,"June 28, 22",-0.033
2022-06-29,137.4600067,140.6699982,136.6699982,139.2299957,139.2299957,66242400.0,66242400.0,1.76999,1.288,138.85666,"June 29, 22",0.01288
2022-06-30,137.25,138.3699951,133.7700043,136.7200012,136.7200012,98964500.0,98964500.0,-0.53,-0.386,136.28667,"June 30, 22",-0.00386
2022-07-01,136.0399933,139.0399933,135.6600037,138.9299927,138.9299927,71051600.0,71051600.0,2.89,2.124,137.87666,"July 01, 22",0.02124
2022-07-05,137.7700043,141.6100006,136.9299927,141.5599976,141.5599976,73353800.0,73353800.0,3.78999,2.751,140.03333,"July 05, 22",0.02751
2022-07-06,141.3500061,144.1199951,141.0800018,142.9199982,142.9199982,74064300.0,74064300.0,1.56999,1.111,142.70667,"July 06, 22",0.01111
2022-07-07,143.2899933,146.5500031,143.2799988,146.3500061,146.3500061,66253700.0,66253700.0,3.06001,2.136,145.39334,"July 07, 22",0.02136
2022-07-08,145.2599945,147.5500031,145.0,147.0399933,147.0399933,64547800.00000001,64547800.00000001,1.78,1.225,146.53,"July 08, 22",0.01225
2022-07-11,145.6699982,146.6399994,143.7799988,144.8699951,144.8699951,63141600.0,63141600.0,-0.8,-0.549,145.09666,"July 11, 22",-0.00549
2022-07-12,145.7599945,148.4499969,145.0500031,145.8600006,145.8600006,77588800.0,77588800.0,0.10001,0.069,146.45333,"July 12, 22",0.00069
2022-07-13,142.9900055,146.4499969,142.1199951,145.4900055,145.4900055,71185600.0,71185600.0,2.5,1.748,144.68667,"July 13, 22",0.01748
2022-07-14,144.0800018,148.9499969,143.25,148.4700012,148.4700012,78140700.0,78140700.0,4.39,3.047,146.89,"July 14, 22",0.03047
2022-07-15,149.7799988,150.8600006,148.1999969,150.1699982,150.1699982,76259900.0,76259900.0,0.39,0.26,149.74333,"July 15, 22",0.0026
2022-07-18,150.7400055,151.5700073,146.6999969,147.0700073,147.0700073,81420900.0,81420900.0,-3.67,-2.435,148.44667,"July 18, 22",-0.02435
2022-07-19,147.9199982,151.2299957,146.9100037,151.0,151.0,82982400.0,82982400.0,3.08,2.082,149.71333,"July 19, 22",0.02082
2022-07-20,151.1199951,153.7200012,150.3699951,153.0399933,153.0399933,64823400.0,64823400.0,1.92,1.271,152.37666,"July 20, 22",0.01271
2022-07-21,154.5,155.5700073,151.9400024,155.3500061,155.3500061,65086600.0,65086600.0,0.85001,0.55,154.28667,"July 21, 22",0.0055
2022-07-22,155.3899994,156.2799988,153.4100037,154.0899963,154.0899963,66675400.0,66675400.0,-1.3,-0.837,154.59333,"July 22, 22",-0.00837
2022-07-25,154.0099945,155.0399933,152.2799988,152.9499969,152.9499969,53623900.00000001,53623900.00000001,-1.06,-0.6880000000000001,153.42333,"July 25, 22",-0.00688
2022-07-26,152.2599945,153.0899963,150.8000031,151.6000061,151.6000061,55138700.0,55138700.0,-0.6599900000000001,-0.433,151.83,"July 26, 22",-0.00433
2022-07-27,152.5800018,157.3300018,152.1600037,156.7899933,156.7899933,78620700.0,78620700.0,4.20999,2.759,155.42667,"July 27, 22",0.02759
2022-07-28,156.9799957,157.6399994,154.4100037,157.3500061,157.3500061,81378700.0,81378700.0,0.37001,0.236,156.46667,"July 28, 22",0.00236
